,updated,ID,name,absorption,protein_binding,half_life,strength,route,state,experimental_water_solubility,experimental_logP,predicted_water_solubility,pKa_strongest_acidic,pKa_strongest_basic,SMILES,pb_low,pb_high,half_life_low,half_life_high,total_charge,strength_norm,molecular_weight,n_rings,aromatic_rings,n_heterocycles,n_aromatic_heterocycles,n_saturated_heterocycles,n_aliphatic_heterocycles
4036,04/06/2019 00:00,DB04513,N-(6-Aminohexyl)-5-Chloro-1-Naphthalenesulfonamide,,,,,,solid,,,0.00172,9.72,10.38,NCCCCCCNS(=O)(=O)C1=CC=CC2=C1C=CC=C2Cl,,,,,0,,340.1012266,2,2,0,0,0,0
4037,04/06/2019 00:00,DB04514,Phosphoric Acid-2'-[2'-Deoxy-Uridine]Ester-5'-Guanosine Ester,,,,,,solid,,,2.97,1.83,4.93,[H][C@]1(CO)O[C@@]([H])(N2C=CC(O)=NC2=O)[C@]([H])(OP(O)(=O)OC[C@@]2([H])O[C@@]([H])(N3C=NC4=C3NC(=N)N=C4O)[C@]([H])(O)[C@]2([H])O)[C@]1([H])O,,,,,0,,589.1169705,5,3,5,3,2,2
4038,04/06/2019 00:00,DB04515,6-deoxy-2-O-methyl-alpha-L-galactopyranose,,,,,,solid,,,723,11.33,-3.6,[H][C@@]1(C)O[C@@]([H])(O)[C@@]([H])(OC)[C@]([H])(O)[C@]1([H])O,,,,,0,,178.0841235,1,0,1,0,1,1
4039,04/06/2019 00:00,DB04516,2-Deoxy-Glucitol-6-Phosphate,,,,,,solid,,,28.2,1.49,-2.4,[H][C@@](O)(CCO)[C@]([H])(O)[C@]([H])(O)COP(O)(O)=O,,,,,0,,246.0504541,0,0,0,0,0,0
4040,04/06/2019 00:00,DB04517,Dipyrromethane Cofactor,,,,,,solid,,,0.114,3.68,,CC1=C(CC(O)=O)C(CCC(O)=O)=C(CC2=C(CC(O)=O)C(CCC(O)=O)=CN2)N1,,,,,0,,420.1532657,2,2,2,2,0,0
4041,04/06/2019 00:00,DB04518,"3-[4-(2,4-Dimethyl-Thiazol-5-Yl)-Pyrimidin-2-Ylamino]-Phenol",,,,,,solid,,,0.0158,9.63,2.69,CC1=NC(C)=C(S1)C1=NC(NC2=CC=CC(O)=C2)=NC=C1,,,,,0,,298.0888321,3,3,2,2,0,0
4042,04/06/2019 00:00,DB04519,Caprylic acid,,,,,,liquid,789 mg/L (at 30 Â°C),3.05,0.907,5.19,,CCCCCCCC(O)=O,,,,,0,,144.1150298,0,0,0,0,0,0
4043,04/06/2019 00:00,DB04520,"(3s,8ar)-3-(4-Hydroxybenzyl)Hexahydropyrrolo[1,2-a]Pyrazine-1,4-Dione",,,,,,solid,,,11.2,9.49,-4,[H][C@@]12CCCN1C(=O)[C@]([H])(CC1=CC=C(O)C=C1)NC2=O,,,,,0,,260.1160924,3,1,2,0,2,2
4044,04/06/2019 00:00,DB04521,GSHNA,,,,,,solid,,,0.111,1.97,9.54,[H][C@](N)(CCC(O)=N[C@@]([H])(CS[C@@]1([H])C[C@]([H])(O)O[C@]1([H])CCCCC)C(O)=NCC(O)=O)C(O)=O,,,,,0,,463.198836,1,0,1,0,1,1
4045,04/06/2019 00:00,DB04522,Dexfosfoserine,,,,,,solid,,,19.9,1.2,9.39,N[C@@H](COP(O)(O)=O)C(O)=O,,,,,0,,185.0089236,0,0,0,0,0,0
4046,04/06/2019 00:00,DB04523,Tert-Butyl(1s)-1-Cyclohexyl-2-Oxoethylcarbamate,,,,,,solid,,,0.336,13.95,-7.4,[H][C@@](NC(=O)OC(C)(C)C)(C=O)C1CCCCC1,,,,,0,,241.1677936,1,0,0,0,0,0
4047,04/06/2019 00:00,DB04524,Malonyl-CoA,,,,,,solid,,,3.8,0.82,4.97,CC(C)(COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CC(O)=O,,,,,0,,853.1156029,3,2,3,2,1,1
4048,04/06/2019 00:00,DB04525,2-(Carboxymethoxy)-5-[(2s)-2-({(2s)-2-[(3-Carboxypropanoyl)Amino] -3-Phenylpropanoyl}Amino)-3-Oxo-3-(Pentylamino)Propyl]Benzoic Acid,,,,,,solid,,,0.00686,2.85,4.44,[H][C@@](CC1=CC=CC=C1)(N=C(O)CCC(O)=O)C(O)=N[C@@]([H])(CC1=CC(C(O)=O)=C(OCC(O)=O)C=C1)C(O)=NCCCCC,,,,,0,,599.2478944,2,2,0,0,0,0
4049,04/06/2019 00:00,DB04526,L-Glycero-D-Manno-Heptopyranose,,,,,,solid,,,485,11.29,-3,[H][C@](O)(CO)[C@@]1([H])O[C@]([H])(O)[C@@]([H])(O)[C@@]([H])(O)[C@]1([H])O,,,,,0,,210.0739528,1,0,1,0,1,1
4050,04/06/2019 00:00,DB04527,beta-Hydroxyasparagine,,,,,,solid,,,97.1,1.76,7.89,N[C@@H]([C@H](O)C(N)=O)C(O)=O,,,,,0,,148.0484067,0,0,0,0,0,0
4051,04/06/2019 00:00,DB04528,"2,4-Dinitrophenol",,,,,,solid,2790 mg/L (at 20 Â°C),1.67,0.376,4.04,-7.8,OC1=CC=C(C=C1[N+]([O-])=O)[N+]([O-])=O,,,,,0,,184.0120212,1,1,0,0,0,0
4052,04/06/2019 00:00,DB04529,Desvancosaminyl Vancomycin,,,,,,solid,,,0.0812,1.94,,[H][C@](CC(C)C)(NC)C(O)=N[C@@]1([H])C(O)=N[C@@]([H])(CC(O)=N)C(O)=N[C@]2([H])C3=CC(OC4=C(Cl)C=C(C=C4)[C@@]1([H])O)=C(O[C@]1([H])O[C@]([H])(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]1([H])O)C(OC1=C(Cl)C=C(C=C1)[C@@]([H])(O)[C@]1([H])N=C(O)[C@]([H])(N=C2O)C2=CC(=C(O)C=C2)C2=C(C=C(O)C=C2O)[C@]([H])(N=C1O)C(O)=O)=C3,,,,,0,,1304.335571,11,5,6,0,1,6
4053,04/06/2019 00:00,DB04530,"S,S-(2-Hydroxyethyl)Thiocysteine",,,,,,solid,,,36,2.04,9.04,N[C@@H](CSSCCO)C(O)=O,,,,,0,,197.0180352,0,0,0,0,0,0
4054,04/06/2019 00:00,DB04531,Benzylcysteine,,,,,,solid,,,1.07,2.42,9.14,N[C@@H](CSCC1=CC=CC=C1)C(O)=O,,,,,0,,211.0666997,1,1,0,0,0,0
4055,04/06/2019 00:00,DB04532,Indole,,,,,,solid,3560 mg/L (at 25 Â°C),2.14,5.31,16.44,,N1C=CC2=C1C=CC=C2,,,,,0,,117.0578492,2,2,1,1,0,0
4056,04/06/2019 00:00,DB04533,2-Amino-P-Cresol,,,,,,solid,,,38.4,10.69,4.74,CC1=CC=C(O)C(N)=C1,,,,,0,,123.0684139,1,1,0,0,0,0
4057,04/06/2019 00:00,DB04534,5-Nitroindazole,,,,,,solid,,,4.6,12.7,0.69,O=N(=O)C1=CC=C2NN=CC2=C1,,,,,0,,163.0381764,2,2,1,1,0,0
4058,04/06/2019 00:00,DB04537,L-Tryptophanamide,,,,,,solid,,,2.63,15.95,7.97,[H][C@](N)(CC1=CNC2=C1C=CC=C2)C(N)=O,,,,,0,,203.105862,2,2,1,1,0,0
4059,04/06/2019 00:00,DB04538,threo-3-methyl-L-aspartic acid,,,,,,solid,,,97.4,1.87,9.68,[H][C@@](C)(C(O)=O)[C@]([H])(N)C(O)=O,,,,,0,,147.0531578,0,0,0,0,0,0
4060,04/06/2019 00:00,DB04539,Glyphosate,,,,,,solid,1.2E+004 mg/L (at 25 Â°C),-4,10.7,-0.58,6.34,OC(=O)C[NH2+]CP(O)(O)=O,,,,,1,,170.0212854,0,0,0,0,0,0
4061,04/06/2019 00:00,DB04540,Cholesterol,,,,,,solid,0.095 mg/L (at 30 Â°C),,2.79E-05,18.2,-1.4,[H][C@@]1(CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CCCC(C)C,,,,,0,,386.3548661,4,0,0,0,0,0
4062,04/06/2019 00:00,DB04541,"(8ar)-Hexahydropyrrolo[1,2-a]Pyrazine-1,4-Dione",,,,,,solid,,,197,11.35,-4.2,O=C1CNC(=O)[C@@H]2CCCN12,,,,,0,,154.0742276,2,0,2,0,2,2
4063,04/06/2019 00:00,DB04542,3'-Azido-3'-Deoxythymidine-5'-Diphosphate,,,,,,solid,,,9.47,1.77,-4,[H][C@@]1(C[C@]([H])(N=[N+]=[N-])[C@@]([H])(COP(O)(=O)OP(O)(O)=O)O1)N1C=C(C)C(O)=NC1=O,,,,,0,,427.0294149,2,1,2,1,1,1
4064,04/06/2019 00:00,DB04543,"2,6-Diamino-8-(1h-Imidazol-2-Ylsulfanylmethyl)-3h-Quinazoline-4-One",,,,,,solid,,,0.22,11.18,5.91,NC1=NC2=C(C=C(N)C=C2CSC2=NC=CN2)C(=O)N1,,,,,0,,288.07933,3,3,2,2,0,0
4065,04/06/2019 00:00,DB04544,1-Deoxy-1-Acetylamino-Beta-D-Gluco-2-Heptulopyranosonamide,,,,,,solid,,,6.07,-5.1,11.71,[H][C@]1(CO)O[C@](N=C(C)O)(C(O)=N)[C@]([H])(O)[C@@]([H])(O)[C@]1([H])O,,,,,0,,264.0957509,1,0,1,0,1,1
4066,04/06/2019 00:00,DB04545,Afegostat,,,,,,solid,,,538,13.52,8.8,OC[C@H]1CNC[C@@H](O)[C@@H]1O,,,,,0,,147.0895433,1,0,1,0,1,1
4067,04/06/2019 00:00,DB04546,3-Deaza-Adenosine,,,,,,solid,,,8.2,11.64,6.99,[H][C@]1(CO)O[C@@]([H])(N2C=NC3=C2C=CNC3=N)[C@]([H])(O)[C@]1([H])O,,,,,0,,266.1015049,3,2,3,2,1,1
4068,04/06/2019 00:00,DB04547,Inhibitor Bea409,,,,,,solid,,,0.00121,3.95,5.8,[H][C@@](O)([C@@]([H])(O)[C@@]([H])(OCC1=CC=C(C=C1)C1=CSC=C1)C(O)=N[C@@]([H])(C(C)C)C(O)=NC)[C@@]([H])(OCC1=CC=C(C=C1)C1=CSC=C1)C(O)=N[C@@]([H])(C(C)C)C(O)=NC,,,,,0,,778.3070066,4,4,2,2,0,0
4069,04/06/2019 00:00,DB04548,4-Deoxy-D-Glucuronic Acid,,,,,,solid,,,472,3.37,-3.3,O[C@H]1C[C@H](O[C@@H](O)[C@@H]1O)C(O)=O,,,,,0,,178.047738,1,0,1,0,1,1
4070,04/06/2019 00:00,DB04549,"4-(Aminosulfonyl)-N-[(2,3,4-Trifluorophenyl)Methyl]-Benzamide",,,,,,solid,,,0.0127,9.95,-1.3,NS(=O)(=O)C1=CC=C(C=C1)C(=O)NCC1=C(F)C(F)=C(F)C=C1,,,,,0,,344.0442479,2,2,0,0,0,0
4071,04/06/2019 00:00,DB04551,"beta-D-fructofuranose 1,6-bisphosphate",,,,,,solid,,,16.1,0.89,-3.7,O[C@H]1[C@H](O)[C@@](O)(COP(O)(O)=O)O[C@@H]1COP(O)(O)=O,,,,,0,,339.9960491,1,0,1,0,1,1
4072,04/06/2019 00:00,DB04552,Niflumic acid,Well absorbed following oral administration.,0.9,2.5 hours,,,solid,19 mg/L (at 25 Â°C),4.43,0.0883,1.88,5.51,OC(=O)C1=C(NC2=CC=CC(=C2)C(F)(F)F)N=CC=C1,0.9,0.9,2.5,2.5,0,,282.0616122,2,2,1,1,0,0
4073,04/06/2019 00:00,DB04553,2-Oxobutanoic Acid,,,,,,solid,,,79.2,3.19,-9.7,CCC(=O)C(O)=O,,,,,0,,102.0316941,0,0,0,0,0,0
4074,04/06/2019 00:00,DB04554,8-Bromoadenosine-5'-Diphosphate,,,,,,solid,,,2.76,1.77,4.07,[H][C@]1(COP(O)(=O)OP(O)(O)=O)O[C@@]([H])(N2C(Br)=NC3=C(N)N=CN=C23)[C@]([H])(O)[C@]1([H])O,,,,,0,,504.939927,3,2,3,2,1,1
4075,04/06/2019 00:00,DB04555,Cytidine-5'-Diphosphate,,,,,,solid,,,10.1,1.77,-0.52,NC1=NC(=O)N(C=C1)[C@@H]1O[C@H](COP(O)(=O)OP(O)(O)=O)[C@@H](O)[C@H]1O,,,,,0,,403.0181816,2,1,2,1,1,1
4076,04/06/2019 00:00,DB04556,3-[(1s)-1-(Dimethylamino)Ethyl]Phenol,,,,,,solid,,,37.9,9.52,8.6,[H][C@@](C)(N(C)C)C1=CC(O)=CC=C1,,,,,0,,165.1153641,1,1,0,0,0,0
4077,04/06/2019 00:00,DB04557,Arachidonic Acid,,,,,,solid,,6.98,0.000151,4.82,,CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCC(O)=O,,,,,0,,304.2402303,0,0,0,0,0,0
4078,04/06/2019 00:00,DB04559,N-(Chlorophenyl)-N'-Hydroxyguanidine,,,,,,solid,,,0.635,14.81,8.3,ONC(=N)NC1=CC=C(Cl)C=C1,,,,,0,,185.0355896,1,1,0,0,0,0
4079,04/06/2019 00:00,DB04560,"4,7-Dioxosebacic Acid",,,,,,solid,,,2.94,3.97,-7.1,OC(=O)CCC(=O)CCC(=O)CCC(O)=O,,,,,0,,230.0790382,0,0,0,0,0,0
4080,04/06/2019 00:00,DB04561,"4-Acetamido-2,4-Didexoy-D-Glycero-Beta-D-Galacto-Octopyranosylphosphonic Acid",,,,,,solid,,,28.1,1.19,2.47,[H][C@@](O)(CO)[C@@]([H])(O)[C@]1([H])O[C@]([H])(C[C@]([H])(O)[C@@]1([H])N=C(C)O)P(O)(O)=O,,,,,0,,329.0875678,1,0,1,0,1,1
4081,04/06/2019 00:00,DB04562,Tricarballylic Acid,,,,,,solid,,,37.8,3.59,,OC(=O)CC(CC(O)=O)C(O)=O,,,,,0,,176.032088,0,0,0,0,0,0
4082,04/06/2019 00:00,DB04563,CRA_9678,,,,,,solid,,,0.0252,3.44,11.21,NC(=N)C1=CC2=C(NC(=C2)C2=C(O)C(Br)=CC(CC([O-])=O)=C2)C=C1,,,,,-1,,386.014577,3,3,1,1,0,0
4083,04/06/2019 00:00,DB04564,Gluconolactone,,,,,Irrigation,solid,5.9E+005 mg/L (at 25 Â°C),,586,11.62,-3,OC[C@H]1OC(=O)[C@H](O)[C@@H](O)[C@@H]1O,,,,,0,,178.047738,1,0,1,0,1,1
4084,04/06/2019 00:00,DB04565,4-(Acetylamino)-3-[(Hydroxyacetyl)Amino]Benzoic Acid,,,,,,solid,,,0.788,4.02,-3.4,CC(=O)NC1=CC=C(C=C1NC(=O)CO)C(O)=O,,,,,0,,252.0746215,1,1,0,0,0,0
4085,04/06/2019 00:00,DB04566,Inosinic Acid,,,,,,solid,,,3.05,1.32,0.51,O[C@@H]1[C@@H](COP(O)(O)=O)O[C@H]([C@@H]1O)N1C=NC2=C1N=CNC2=O,,,,,0,,348.0471,3,2,3,2,1,1
4086,04/06/2019 00:00,DB04567,Chromophore (Gly-Tyr-Gly),,,,,,solid,,,0.392,3.36,7.55,[H]\C(=C1\N=C(N(CC(O)=O)C1=O)[C@@]([H])(N)[C@@]([H])(C)O)C1=CC=C(O)C=C1,,,,,0,,319.1168206,2,1,1,0,0,1
4087,04/06/2019 00:00,DB04568,5-Aminoimidazole Ribonucleoside,,,,,,solid,,,30.7,12.45,7.91,[H][C@]1(CO)O[C@@]([H])(N2C=NC=C2N)[C@]([H])(O)[C@]1([H])O,,,,,0,,215.0906059,2,1,2,1,1,1
4088,04/06/2019 00:00,DB04569,Formic Acid Benzyl Ester,,,,,,solid,,,2.2,,-6.8,O=COCC1=CC=CC=C1,,,,,0,,136.0524295,1,1,0,0,0,0
4089,04/06/2019 00:00,DB04570,Latamoxef,Rapidly absorbed after oral administration.,0.4,1.6 hours,,,solid,,-0.58,0.751,2.81,-1.7,[H][C@]12OCC(CSC3=NN=NN3C)=C(N1C(=O)[C@]2(NC(=O)C(C(O)=O)C1=CC=C(O)C=C1)OC)C(O)=O,0.4,0.4,1.6,1.6,0,,520.1012472,4,2,3,1,1,2
4090,04/06/2019 00:00,DB04571,Trioxsalen,,,,5 mg,Oral,solid,,,0.0627,,-2.7,CC1=CC2=CC3=C(OC(=O)C=C3C)C(C)=C2O1,,,,,0,5,228.0786442,3,3,2,2,0,0
4091,02/07/2019 00:00,DB04572,Thiotepa,,,1.5 to 4.1 hours,100 mg/1,Intracavitary; Intravenous; Intravesical,solid,1.9E+005 mg/L (at 25 Â°C),0.53,9.27,,-0.3,S=P(N1CC1)(N1CC1)N1CC1,,,,,0,,189.048955,3,0,3,0,3,3
4092,04/06/2019 00:00,DB04573,Estriol,,,,,,solid,,2.45,0.119,10.33,-3.2,[H][C@@]12C[C@@H](O)[C@H](O)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3,,,,,0,,288.1725446,4,1,0,0,0,0
4093,04/06/2019 00:00,DB04574,Estrone sulfate,"Estropipate is well absorbed through the skin and gastrointestinal tract. When applied for a local action, absorption is usually sufficient to cause systemic effects.",,,0.75 mg/1,Oral,solid,,,0.0059,-1.7,-7.5,C[C@]12CC[C@H]3[C@@H](CCC4=C3C=CC(OS(O)(=O)=O)=C4)[C@@H]1CCC2=O,,,,,0,0.75,350.1187948,4,1,0,0,0,0
4094,04/06/2019 00:00,DB04575,Quinestrol,Absorbed following oral administration.,,,,,solid,,,0.00157,17.59,-1.7,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(OC1CCCC1)C=C3,,,,,0,,364.2402303,5,1,0,0,0,0
4095,04/06/2019 00:00,DB04576,Fleroxacin,Rapidly and well absorbed from the gastrointestinal tract after oral administration.,,,,,solid,,0.24,0.284,5.44,6.06,CN1CCN(CC1)C1=C(F)C=C2C(=O)C(=CN(CCF)C2=C1F)C(O)=O,,,,,0,,369.1300261,3,2,2,1,1,1
4096,04/06/2019 00:00,DB04577,1-(1-phenylcyclopentyl)methylamine,,,,,,solid,,,0.06,,9.47,NCC1(CCCC1)C1=CC=CC=C1,,,,,0,,175.1360995,2,1,0,0,0,0
4097,04/06/2019 00:00,DB04578,"(S)-2-[(R)-3-amino-4-(2-fluorophenyl)butyryl]-1,2,3,4-tetrahydroisoquinoline-3-carboxamide",,,,,,solid,,,0.052,15.25,8.81,[H][C@](N)(CC(=O)N1CC2=CC=CC=C2C[C@@]1([H])C(N)=O)CC1=CC=CC=C1F,,,,,0,,355.1696052,3,2,1,0,0,1
4098,04/06/2019 00:00,DB04579,"N-{[(2S,3S)-3-(ETHOXYCARBONYL)OXIRAN-2-YL]CARBONYL}-",,,,,,solid,,,0.29,3.71,0.46,[H][C@](C)(O)[C@]([H])(N=C(O)[C@@]1([H])O[C@]1([H])C(=O)OCC)C(O)=N[C@]([H])(C(O)=O)[C@@]([H])(C)CC,,,,,0,,374.1689158,1,0,1,0,1,1
4099,04/06/2019 00:00,DB04580,1-Methyl-2-quinolone,,,,,,solid,1.43E+004 mg/L (at 25 Â°C),1.45,12.1,,-1.6,CN1C(=O)C=CC2=CC=CC=C12,,,,,0,,159.0684139,2,2,1,1,0,0
4100,04/06/2019 00:00,DB04581,1-benzylimidazole,,,,,,solid,,1.6,1.47,,6.75,C(N1C=CN=C1)C1=CC=CC=C1,,,,,0,,158.0843983,2,2,1,1,0,0
4101,04/06/2019 00:00,DB04582,IMAZAQUIN,,,,,,solid,,,0.0604,3.67,1.77,CC(C)[C@@]1(C)N=C(NC1=O)C1=NC2=CC=CC=C2C=C1C(O)=O,,,,,0,,311.1269914,3,2,2,1,0,1
4102,04/06/2019 00:00,DB04583,"5-Carbamoyl-1,1':4',1''-terphenyl-3-carboxylic acid",,,,,,solid,,,0.000915,3.81,-1.4,NC(=O)C1=CC(=CC(=C1)C1=CC=C(C=C1)C1=CC=CC=C1)C(O)=O,,,,,0,,317.1051933,3,3,0,0,0,0
4103,04/06/2019 00:00,DB04584,Phenyldehydroalanine,,,,,,solid,,,0.5,2.83,7.73,N\C(=C/C1=CC=CC=C1)C(O)=O,,,,,0,,163.0633285,1,1,0,0,0,0
4104,04/06/2019 00:00,DB04585,DEHYDRO-2(S)-AMINO-6-BORONOHEXANOIC ACID,,,,,,solid,,,1.17,1.84,9.52,N[C@@H](CC\C=C\[B-](O)(O)O)C(O)=O,,,,,-1,,190.0892265,0,0,0,0,0,0
4105,04/06/2019 00:00,DB04586,o-Bromophenol,,,,,,liquid,,2.35,7.6,8.16,-6.7,OC1=CC=CC=C1Br,,,,,0,,171.9523769,1,1,0,0,0,0
4106,04/06/2019 00:00,DB04587,2'-O-BUTYL-5-METHYLURIDINE,,,,,,solid,,,7.25,1.23,-3.7,[H][C@]1(COP(O)(O)=O)O[C@@]([H])(N2C=C(C)C(O)=NC2=O)[C@]([H])(OCCCC)[C@]1([H])O,,,,,0,,394.1141169,2,1,2,1,1,1
4107,04/06/2019 00:00,DB04588,"N-[4-(AMINOSULFONYL)BENZYL]-5-(5-CHLORO-2,4-DIHYDROXYPHENYL)-1H-PYRAZOLE-4-CARBOXAMIDE",,,,,,solid,,,0.0473,7.54,1.04,NS(=O)(=O)C1=CC=C(CNC(=O)C2=C(NN=C2)C2=CC(Cl)=C(O)C=C2O)C=C1,,,,,0,,422.0451683,3,3,1,1,0,0
4108,04/06/2019 00:00,DB04590,(2R)-({4-[AMINO(IMINO)METHYL]PHENYL}AMINO){5-ETHOXY-2-FLUORO-3-[(3R)-TETRAHYDROFURAN-3-YLOXY]PHENYL}ACETICACID,,,,,,solid,,,0.0296,3.78,12.52,CCOC1=CC([C@@H](NC2=CC=C(C=C2)C(N)=N)C(O)=O)=C(F)C(O[C@@H]2CCOC2)=C1,,,,,0,,417.1699991,3,2,1,0,1,1
4109,04/06/2019 00:00,DB04591,"N-{2,2-DIFLUORO-2-[(2R)-PIPERIDIN-2-YL]ETHYL}-2-[2-(1H-1,2,4-TRIAZOL-1-YL)BENZYL][1,3]OXAZOLO[4,5-C]PYRIDIN-4-AMINE",,,,,,solid,,,0.103,14.35,7.06,[H][C@@]1(CCCCN1)C(F)(F)CNC1=NC=CC2=C1N=C(CC1=CC=CC=C1N1C=NC=N1)O2,,,,,0,,439.1932148,5,4,4,3,1,1
4110,04/06/2019 00:00,DB04592,3-Bromo-3-buten-1-ol,,,,,,solid,,,29.4,15.9,-2.4,OCCC(Br)=C,,,,,0,,149.9680269,0,0,0,0,0,0
4111,04/06/2019 00:00,DB04593,3-({1-[3-CARBAMIMIDOYL-1-(4-CARBAMIMIDOYL-BENZYLCARBAMOYL)-PROPYLCARBAMOYL]-2-METHYL-BUTYLSULFAMOYL}-METHYL)-BENZOIC ACID,,,,,,solid,,,0.0418,4.03,12.93,CC[C@@H](C)[C@@H](NS(=O)(=O)CC1=CC(=CC=C1)C(O)=O)C(=O)N[C@@H](CCC(N)=N)C(=O)NCC1=CC=C(C=C1)C(N)=N,,,,,0,,587.2526029,2,2,0,0,0,0
4112,04/06/2019 00:00,DB04594,3-hydroxyglutaric acid,,,,,,solid,,,172,3.52,-2.9,OC(CC(O)=O)CC(O)=O,,,,,0,,148.0371734,0,0,0,0,0,0
4113,04/06/2019 00:00,DB04595,"(E)-(4S,6S)-8-METHYL-6-((S)-3-METHYL-2-{(S)-2-[(5-METHYL-ISOXAZOLE-3-CARBONYL)-AMINO]-PROPIONYLAMINO}-BUTYRYLAMINO)-5-OXO-4-((R)-2-OXO-PYRROLIDIN-3-YLMETHYL)-NON-2-ENOIC ACID BENZYL ESTER",,,,,,solid,,,0.0393,11.71,-0.54,CC(C)C[C@H](NC(=O)[C@H](C(C)C)NC(=O)[C@H](C)NC(=O)C1=NOC(C)=C1)C(=O)N[C@H](\C=C\C(=O)OCC1=CC=CC=C1)C[C@@H]1CCNC1=O,,,,,0,,680.3533625,3,2,2,1,1,1
4114,04/06/2019 00:00,DB04596,"4-O-{4,6-O-[(1S)-1-Carboxyethylidene]-Î²-D-mannopyranosyl}-D-glucopyranuronic acid",,,,,,solid,,,94.1,2.63,-3.7,[H][C@@]12CO[C@@](C)(O[C@@]1([H])[C@H](O)[C@H](O)[C@H](O[C@H]1[C@H](O)[C@@H](O)C(O)O[C@@H]1C(O)=O)O2)C(O)=O,,,,,0,,426.1009554,3,0,3,0,3,3
4115,04/06/2019 00:00,DB04597,"[4,6-O-(1-CARBOXYETHYLIDENE)-BETA-D-MANNOSE]",,,,,,solid,,,476,2.86,-3.7,C[C@@]1(OC[C@H]2O[C@@H](O)[C@@H](O)[C@@H](O)[C@@H]2O1)C(O)=O,,,,,0,,250.0688674,2,0,2,0,2,2
4116,04/06/2019 00:00,DB04598,2-AMINO-4-CHLORO-3-HYDROXYBENZOIC ACID,,,,,,solid,,,1.86,4.56,1.53,NC1=C(C=CC(Cl)=C1O)C(O)=O,,,,,0,,187.0036207,1,1,0,0,0,0
4117,04/06/2019 00:00,DB04599,Aniracetam,,,1-2.5 hours,,,solid,,,2.47,,-4.8,COC1=CC=C(C=C1)C(=O)N1CCCC1=O,,,1,2.5,0,,219.0895433,2,1,1,0,1,1
4118,04/06/2019 00:00,DB04600,"4-[(3-BROMO-4-O-SULFAMOYLBENZYL)(4-CYANOPHENYL)AMINO]-4H-[1,2,4]-TRIAZOLE",,,,,,solid,,,0.144,10.2,1.8,NS(=O)(=O)OC1=CC=C(CN(N2C=NN=C2)C2=CC=C(C=C2)C#N)C=C1Br,,,,,0,,447.9953214,3,3,1,1,0,0
4119,04/06/2019 00:00,DB04601,"4-[(4-O-SULFAMOYLBENZYL)(4-CYANOPHENYL)AMINO]-4H-[1,2,4]-TRIAZOLE",,,,,,solid,,,0.239,10.79,1.81,NS(=O)(=O)OC1=CC=C(CN(N2C=NN=C2)C2=CC=C(C=C2)C#N)C=C1,,,,,0,,370.0848093,3,3,1,1,0,0
4120,04/06/2019 00:00,DB04602,PUROMYCIN AMINONUCLEOSIDE-5'-MONOPHOSPHATE,,,,,,solid,,,2.83,1.26,9.19,CN(C)C1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(O)(O)=O)[C@@H](N)[C@H]1O,,,,,0,,374.110369,3,2,3,2,1,1
4121,04/06/2019 00:00,DB04603,2'-DEOXY-5-FORMYLCYTIDINE-5'-MONOPHOSPHATE,,,,,,solid,,,2.17,1.06,1.72,[H][C@]1(O)C[C@@]([H])(O[C@]1([H])COP(O)(O)=O)N1C=C(C=O)C(=N)N=C1O,,,,,0,,335.051851,2,1,2,1,1,1
4122,04/06/2019 00:00,DB04604,5-iodotubercidin,,,,,,solid,,,3.61,12.46,6.56,[H][C@]1(CO)O[C@@]([H])(N2C=C(I)C3=C(N)N=CN=C23)[C@]([H])(O)[C@]1([H])O,,,,,0,,391.9981529,3,2,3,2,1,1
4123,04/06/2019 00:00,DB04605,5-Aminoisoquinoline,,,,,,solid,,,3.03,,5.48,NC1=CC=CC2=C1C=CN=C2,,,,,0,,144.0687483,2,2,1,1,0,0
4124,04/06/2019 00:00,DB04606,2-[2-ETHANESULFONYLAMINO-3-(5-PROPOXY-1H-INDOL-3-YL)-PROPIONYLAMINO]-PENTANEDIOIC ACID 5-AMIDE 1-(4-CARBAMIMIDOYL-BENZYLAMIDE),,,,,,solid,,,0.0132,9.67,11.38,CCCOC1=CC2=C(NC=C2C[C@@H](NS(=O)(=O)CC)C(=O)N[C@@H](CCC(N)=O)C(=O)NCC2=CC=C(C=C2)C(N)=N)C=C1,,,,,0,,613.268253,3,3,1,1,0,0
4125,04/06/2019 00:00,DB04607,"PHENYLAMINOIMIDAZO(1,2-ALPHA)PYRIDINE",,,,,,solid,,,0.000996,10.75,5.15,NS(=O)(=O)C1=CC=C(NC2=CN3C=C(C=CC3=N2)C(=O)C2=C(Cl)C=CC=C2Cl)C=C1,,,,,0,,460.0163667,4,4,2,2,0,0
